record_id,sentence_text,country_source,source_role,source_line,source_document_id,source_sentence_id,source_split,derived_split,annotator1_raw,annotator2_raw,reconciliation_raw,recorded_label,label_path
train-1108,"Još nekoliko tema koje su bile spomenute u raspravi, tiču se na primjer standardizacije tehnologija.",HR,train_file,1108,45209,1341,train,ucenje,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1113,"Gospodine ministre, vi ste jedan izuzetno sposoban, drag, simpatičan drag čovjek.",HR,train_file,1113,4925,1744,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-1114,"Kažem, reforma javne uprave po meni majka brojnih reformi odnosno svih reformi i nju je kontinuirano i planski potrebno provoditi.",HR,train_file,1114,115014,2490,train,ucenje,P_Neutral,M_Positive,M_Positive,Positive,dva_kodera_i_uskladjenje
train-1115,Veća populacija je najveća ne samo hrvatskoga društva nego i sve razvijene europe bez obzira na rasap i raspad obitelji na svim skalama vrijednosti na prvo mjesto stavlja obitelj.,HR,train_file,1115,96451,392,train,ucenje,P_Neutral,M_Positive,M_Positive,Positive,dva_kodera_i_uskladjenje
train-1116,"Svaka država koja drži do sebe i koja je dobro organizirana, posebno vodi brigu o svojim prirodnim resursima, o svojoj prirodnoj baštini.",HR,train_file,1116,47995,455,train,ucenje,Positive,P_Neutral,Positive,Positive,dva_kodera_i_uskladjenje
train-1120,"Ovo nije Ministarstvo branitelja, nije ministarstvo HDZ-a, prema tome nemojte se mećati u ulogu branitelja Ministarstva branitelja.",HR,train_file,1120,71609,364,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1121,To je isto kao da mu date pomorsko dobro u Kuparima zbog toga što će graditi u Krapini.,HR,train_file,1121,98323,2012,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1123,Nacionalna obavještajna skupina pruža obavještajnu i sigurnosnu potporu nacionalnom kontingentu i ostvaruje suradnje s drugim nacionalnim obavještajnim skupinama i zapovjedništva ISAF-a.,HR,train_file,1123,79306,372,train,ucenje,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1126,"A ako poduzmemo sve mjere zaštite, a traži se sigurno vrhunska zaštita i okoliša, jer nama koji živimo na jadranu i živimo od turizma sigurno nam je cilj očuvanje.",HR,train_file,1126,113838,650,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-1128,"Znači morate imati na umu onu poantu, a to je da mali čovjek pojedinac u hrvatskoj mora imati sigurnu, jeftinu struju da smo energetski neovisni i sačuvajmo i okoliš na ovaj način.",HR,train_file,1128,183954,114,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-1130,To znači da će hrvatski građani i po vama koji predlažete ove zakone i sutra proračun znači da će po vama pad osobne potrošnje značiti lošiji standard hrvatskih građana.,HR,train_file,1130,3406,514,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1132,"Osim toga, kad bismo uveli takav jedan zakon onda bi uveli nekakav liječnički pregled obavezan.",HR,train_file,1132,40606,319,train,provjera,N_Neutral,M_Positive,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1134,Ja sam razgovarao sa svim sudionicima sastanaka koji su taj dan bili u Međimurju održani.,HR,train_file,1134,66213,1311,train,provjera,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1135,Ovdje se sadržajno radi o određenim proširivanjima postojećih prava umjetnika izvođača u odnosu na proizvođača fonograma.,HR,train_file,1135,57322,1836,train,ucenje,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1137,"Vi u svom klubu raspoređujete funkcije po odborima koje ste dobili kao opozicija, određujete članove ili članice tih odbora.",HR,train_file,1137,91109,623,train,ucenje,P_Neutral,N_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1138,"Vidite kolega markovinović ovo vam je odluka o osnivanju istražnog povjerenstva za utvrđivanje činjenica koju je donio ovaj hrvatski sabor, znate?",HR,train_file,1138,34428,441,train,ucenje,N_Neutral,Negative,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1139,I nije svejedno hoćemo li ostati izvan toga procesa izolirani na Balkanu ili ćeom se pridružiti tom procesu.,HR,train_file,1139,30627,1895,train,ucenje,M_Negative,M_Positive,M_Negative,Negative,dva_kodera_i_uskladjenje
train-1140,"Dug Autotransporta prema državi je od 2006., 2007.lagao rastao, 2009.iznosio 39 milijuna kuna, a posljednji podatak je da današnji dug iznosi 68 milijuna kuna.",HR,train_file,1140,16206,531,train,ucenje,Negative,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1141,Investicijske studije proizvodnje papirne toaletne konfekcije izradilo je društvo iz Slovenije.,HR,train_file,1141,3211,667,train,ucenje,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1145,"Nije se povećao broj upisa na fakultet, nije se povećao broj planski novih ljudi i danas imamo situaciju da nedostaje 300 internista, 340 kirurga, 130 timova obiteljske medicine.",HR,train_file,1145,16268,2276,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1151,Dakle s druge strane kad govorite o državnom proračunu i o ovom rebalansu državnog proračuna onda zapravo taj kriterij kojega ste primijenili na jedinice lokalne samouprave više ne vrijedi.,HR,train_file,1151,119565,77,train,ucenje,Negative,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1152,"Međutim, zbog oporavka i stabilizacije političko sigurnosnih situacija na Mediteranu, te zbog iseljavanja stanovnika iz RH, turističke djelatnosti su se našle u nezavidnoj situaciji.",HR,train_file,1152,137863,2030,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1154,Uvjerena sam da smo suglasni kako moramo osigurati da šport u potpunosti razvije svoje pozitivne potencijale među kojima želim još jedanputa istaknuti iznimno važne različite društvene i gospodarske uloge.,HR,train_file,1154,70347,490,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-1156,"Što se tiče kaznenih prijava protiv nepoznatih počinitelja kaznenog djela, došlo je do pada ovih kaznenih prijava za 9,6%.",HR,train_file,1156,79923,758,train,ucenje,Positive,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1162,Počevši od 2011. godine područje Sredozemlja je pod stalnim pritiskom uvjetovanim priljevom ilegalnih imigranata primarno iz Tunisa i Libije.,HR,train_file,1162,115734,655,train,provjera,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1163,Zbog čega imamo toliki broj u okviru pregovaračkoga tima po poglavljima.,HR,train_file,1163,83894,39,train,provjera,N_Neutral,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1165,"Hrvatska javnost je zbog toga mogla zadnjih mjesec i pol dana svjedočiti dnu dna morala, neetičnosti, nebrige za opće dobro.",HR,train_file,1165,38557,2502,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1170,Usprkos rasta bruto društvenog proizvoda od 6% bez privatizacije svi smo mi svjesni doći će u pitanje socijalni programi i umjesto privatizacije vrijeme je da počnemo razmišljati o revizijama.,HR,train_file,1170,94641,388,train,ucenje,M_Negative,M_Negative,M_Negative,Negative,dva_kodera_i_uskladjenje
train-1175,"Dakle, dvije činjenice ili dvije magle koje su prikrivale zapravo problem ovom konvencijom se razbistravaju.",HR,train_file,1175,45871,1939,train,ucenje,M_Negative,M_Positive,M_Positive,Positive,dva_kodera_i_uskladjenje
train-1176,"Uvedimo ga u osnovnu školu, u sve razrede, u svim osam razreda osnovne škole i kroz sva četiri razreda srednje škole.",HR,train_file,1176,39274,1565,train,ucenje,P_Neutral,Positive,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1177,"To je jedan blagoslovljeni, ozarena situaciju u kojoj ljudi žive i majka i otac, i ne možete vi nametnuti rješenje da baš otac mora uzeti hoće ili neće.",HR,train_file,1177,94804,627,train,ucenje,M_Negative,M_Positive,M_Negative,Negative,dva_kodera_i_uskladjenje
train-1179,"I to apsolutno je nešto što nije dobro, ali ne samo da pitam sebe.",HR,train_file,1179,34500,2438,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1180,"""Red Hrvatskog križa"" dodjeljuje se hrvatskim i stranim državljanima za sudjelovanje u Domovinskom ratu ako su pri tome bili teško ranjeni.",HR,train_file,1180,25868,2436,train,ucenje,N_Neutral,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1181,Osnova poboljšanja mladih je njihov stabilan radni odnos koji će potaknuti poslodavce na ulaganje u njihovo dodatno stjecanje znanja i vještina.,HR,train_file,1181,31512,708,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-1182,"Hvala poštovani predsjedniče, uvažena ministrice, ja ću se osvrnuti na vaše uvodno izlaganje i reći da ono nije bilo ugodno.",HR,train_file,1182,122307,2287,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1184,"Evo i ja da iskoristim ovu priliku jer ovo je zaista za Guinessovu knjigu rekorda, 18 zakona, paket zakona koji su stupili na snagu a mi ih danas raspravljamo.",HR,train_file,1184,65244,1769,train,ucenje,Negative,M_Positive,Negative,Negative,dva_kodera_i_uskladjenje
train-1187,"Kolega Sanader, idealna je prilika u ovakvoj replici pokazati jedinstvo.",HR,train_file,1187,196880,1894,train,provjera,Positive,M_Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-1190,Tijekom 2016. godine najviše je bjegova evidentirano u kategoriji zlouporabe pogodnosti i nepovratka s prekida kazne.,HR,train_file,1190,75486,2055,train,ucenje,Negative,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1194,"Ljudi nam se javljaju, evo meni iz moje Neretve kažu ovaj daj nešto napravi, ovo je smiješno, mi imamo zemlju u drugim općinama i gradovima, u Neretvi imamo velike probleme.",HR,train_file,1194,196969,1585,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1195,Smatram da se radi o logičnim pitanjima i da bi premijeru bilo bolje da na njih ogovori nego da difamira one koji su postavili pitanja.,HR,train_file,1195,161394,110,train,ucenje,M_Negative,M_Negative,M_Negative,Negative,dva_kodera_i_uskladjenje
train-1196,"Naime, ovim Zakonom se utvrđuju područja o kojima bi Republika Hrvatska trebala posebno skrbiti raznim poticajnim mjerama za razvitak i obnovu.",HR,train_file,1196,33914,310,train,ucenje,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1197,"Priređivale predstave, podržavale moral borcima bilo je i ozbiljnih i kraćih predstava, već prema uvjetima.",HR,train_file,1197,20973,1645,train,ucenje,Positive,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1200,"Znamo i koncept kolektivne sigurnosti, šta on znači, znamo i koje obveze proizlaze za našu zemlju kao članice obrambenih saveza ili drugih međunarodnih asocijacija, uključujući Ujedinjenih naroda, ne samo NATO-a.",HR,train_file,1200,100931,1329,train,ucenje,N_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1203,"Ministar obrane ministarstva, imalo bi po ovom amandmanu punu inicijativu za rješavanje problema, a osobe koje će se uklopiti u kriterije postat će generali potpisom predsjednice RH.",HR,train_file,1203,76782,755,train,ucenje,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1204,Nemojte da nam se desi ono čemu je bila prilika i ovdje govoriti a to je legalno i ilegalno oružje.,HR,train_file,1204,28698,704,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1208,"Nije bilo dovoljno što su u agresiji izgubili sve, potom i radna mjesta u privatizaciji, nego su ih i treći puta prevarili nagovorivši ih da darovane dionice prodaju po desetrostruko manjim cijenama.",HR,train_file,1208,44043,1498,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1214,Republika Hrvatska postala je punopravnom članicom Svjetske poštanske unije 1992. godine polaganjem isprava o pristupu Uniji i temeljnim aktima Unije.,HR,train_file,1214,12255,1922,train,provjera,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1216,"Znači dozvoljavamo vam sektorske zakone za potpomognuta područja, da možete imati mjere s kojima poboljšavate uvjete života na tim prostorima.",HR,train_file,1216,93217,771,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-1217,"Interesantno kako samo ova liberalna ljevica žali za Majom Sever, dok ja bih se usudio reći jedan veći dio Hrvatske ne žali za emisijom Maje Sever.",HR,train_file,1217,65297,1874,train,ucenje,Negative,M_Positive,M_Negative,Negative,dva_kodera_i_uskladjenje
train-1221,"Tko, što je sad smisao bio čitavog ovog iznosa od 500 i nešto ili koliko ovdje 380 zapravo u 2013. godini jamstava u poljoprivredu raznih?",HR,train_file,1221,81820,2138,train,ucenje,N_Neutral,Negative,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1224,"Šesto, osigurati multidisciplinarni pristup u postupku vještačenja radi ostvarivanja rodiljnih i roditeljskih potpora u sustavu zdravstva, odnosno ubrzati ustrojavanje jedinstvenog tijela vještačenja za sve sustave.",HR,train_file,1224,8641,57,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-1227,"Znači što možemo napraviti, ja mislim da ćemo napraviti za mlade u RH jer problem demografije i mladih je ono čime će se ova Vlada itekako uhvatiti u koštac.",HR,train_file,1227,10814,2327,train,ucenje,M_Positive,M_Positive,M_Positive,Positive,dva_kodera_i_uskladjenje
train-1230,Cijela 2016. godina nije se učinilo apsolutno ništa po pitanju mjera smanjenja emisija stakleničkih plinova u RH a pogotovo iz prometa.,HR,train_file,1230,12916,1514,train,provjera,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1233,"Ali, dobro, to je očito prihvaćena činjenica da postoji ilegalno potkupljivanje kandidata.",HR,train_file,1233,133111,1650,train,provjera,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1235,Ja sam jedno od pozitivnih strana ovog zakona spomenuo i rekao sam ako to dovede do ubrzanja postupka rješavanja papira i papirologije to je dobar pomak.,HR,train_file,1235,53878,2237,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-1236,"I upravo je to, treba pojačati kapacitete potrošnje, potražnje na tržištu da bismo onda mogli sačuvati postojeće stanje i možda nadoknadili gubitke.",HR,train_file,1236,194664,2209,train,ucenje,M_Positive,M_Negative,M_Positive,Positive,dva_kodera_i_uskladjenje
train-1237,"… /Govornik nije uključen, ne razumije se./…",HR,train_file,1237,7466,1791,train,ucenje,N_Neutral,N_Neutral,N_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1240,"Prema tome pripuštanje takvih malih stranaka čudnih ljudi, čudnih ambicija, stranaka koje de facto ne postoje.",HR,train_file,1240,96689,1457,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1243,"Svjedoci smo nesigurnosti u željezničkom prometu, svjedoci smo učestalih željezničkih nesreća u kojima su tragične sudbine i osoblja ali i putnika u željeznici.",HR,train_file,1243,73567,498,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1244,"Protiv gospodina Ronka, koliko ja znam, je podnešena jedna jedina kaznena prijava i to povjerenika hrvatske Vlade kada su ga obasule mjenice koje su do tad skrivane i dilano s njima.",HR,train_file,1244,36701,1731,train,ucenje,M_Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1248,"Nadalje, jasno su definirana pravila oko označavanja, oko sustava kontrole, odnosno pravila u upravnom i inspekcijskom nadzoru.",HR,train_file,1248,62826,2194,train,ucenje,P_Neutral,P_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1249,Kao što vidimo danas Vlada bez Sabora povećava troškove proračuna za 250 milijuna kuna.,HR,train_file,1249,38899,1782,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1252,Ali tog bio dizela mora biti u dogovorenoj količini u prometu u svakoj litri goriva.,HR,train_file,1252,72561,366,train,ucenje,P_Neutral,N_Neutral,P_Neutral,Neutral,dva_kodera_i_uskladjenje
train-1254,"Međutim, nismo odgovorili na pitanje tko će snositi odgovornost.",HR,train_file,1254,49147,562,train,ucenje,Negative,N_Neutral,Negative,Negative,dva_kodera_i_uskladjenje
train-1257,"Ovdje radimo, donosimo jedan zakon koji je od velike važnosti za RH, za njene građane, za poljoprivrednu proizvodnju i za okoliš.",HR,train_file,1257,64714,587,train,ucenje,Positive,Positive,Positive,Positive,dva_kodera_i_uskladjenje
train-1259,"Prvo, tko će odgovarati za to kako i zašto je do ovako velikog duga Agrokora došlo kako unutrašnjeg tako i vanjskog prema državi i prema dobavljačima.",HR,train_file,1259,25152,2332,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
train-1262,"Njegov ministar koji nije dovoljno častan čovjek da ponudi ostavku zbog vlastitog plagijata, nije bio dovoljno častan ni da smijeni onoga ravnatelja koji je zabranio izložbu o Ani Frank.",HR,train_file,1262,24534,696,train,ucenje,Negative,Negative,Negative,Negative,dva_kodera_i_uskladjenje
